,product_id,item_price,total_amount,payment_status,price_label
5441,20891,268532,202275,Success,middle price
5443,34547,422029,432029,Success,high price
5444,29598,380156,390156,Success,high price
5445,50754,406756,417749,Success,high price
5446,27039,206826,417749,Success,middle price
5447,35532,588788,417749,Success,high price
5449,7036,493195,349946,Success,high price
5450,6833,122851,349946,Success,low price
5451,13615,170644,346288,Success,low price
5452,44433,75083,6242923,Success,low price
5453,46419,274052,6242923,Success,middle price
5454,46112,285469,6242923,Success,middle price
5455,8364,181298,6242923,Success,middle price
5456,46587,196743,6242923,Success,middle price
5458,43702,382030,6242923,Success,high price
5459,15858,87678,6242923,Success,low price
5460,57071,214363,6242923,Success,middle price
5461,25860,429892,6242923,Success,high price
5463,2574,153624,6242923,Success,low price
5464,51391,135722,6242923,Success,low price
5465,13370,275333,6242923,Success,middle price
5466,12184,132184,6242923,Success,low price
5467,9817,353934,6242923,Success,high price
5468,30533,78452,6242923,Success,low price
5469,6792,467213,6242923,Success,high price
5470,4946,119252,6242923,Success,low price
5471,33326,182562,6242923,Success,middle price
5472,51900,178241,6242923,Success,low price
5473,31107,342815,6242923,Success,high price
5474,10580,133395,6242923,Success,low price
5475,43879,352115,6242923,Success,high price
5476,5692,263879,6242923,Success,middle price
5477,7238,222309,6242923,Success,middle price
5478,4019,169798,6242923,Success,low price
5479,34768,328525,6242923,Success,middle price
5480,34749,436170,6242923,Success,high price
5481,4787,270740,374938,Success,middle price
5482,50674,104198,374938,Success,low price
5484,53686,135174,550696,Success,low price
5485,20228,271012,271012,Success,middle price
5486,57046,280066,271012,Success,middle price
5487,7721,711608,271012,Success,high price
5488,55220,198753,198753,Success,middle price
5489,59620,183234,181865,Success,middle price
5490,46828,110256,181865,Success,low price
5492,53136,296599,306599,Success,middle price
5493,21559,319473,306599,Success,middle price
5495,11881,398015,306599,Success,high price
5496,14142,143913,153913,Success,low price
5497,12282,364776,370757,Success,high price
5498,53051,292052,1295740,Success,middle price
5499,46352,241945,1295740,Success,middle price
5500,6352,297248,1295740,Success,middle price
5501,26620,191138,1295740,Success,middle price
5502,22849,78559,1295740,Success,low price
5505,24081,314243,1895458,Success,middle price
5506,9321,243391,253391,Success,middle price
5507,46884,299254,253391,Success,middle price
5508,25734,245824,249616,Success,middle price
5509,35472,192938,249616,Success,middle price
5510,17841,336593,249616,Success,high price
5511,35062,367216,2108413,Success,high price
5512,15035,150796,2108413,Success,low price
5513,12298,157414,2108413,Success,low price
5514,7319,170293,2108413,Success,low price
5517,9396,278007,2108413,Success,middle price
5518,43820,281930,464824,Success,middle price
5519,39609,44132,464824,Success,low price
5520,41455,139673,464824,Success,low price
5522,8251,355694,464824,Success,high price
5523,38841,279993,464824,Success,middle price
5524,19341,364701,374701,Success,high price
5525,17601,121784,126784,Success,low price
5526,14487,406041,126784,Success,high price
5527,43711,165789,175789,Success,low price
5528,58186,300824,175789,Success,middle price
5529,4063,118487,128487,Success,low price
5530,46728,108259,271618,Success,low price
5531,36558,158359,271618,Success,low price
5532,38785,248889,271618,Success,middle price
5533,59187,75974,271618,Success,low price
5534,31302,174419,174419,Success,low price
5535,40402,210782,174419,Success,middle price
5536,11599,207664,213809,Success,middle price
5537,7722,415203,213809,Success,high price
5539,38748,265514,213809,Success,middle price
5540,39204,93400,93400,Success,low price
5541,57259,229549,93400,Success,middle price
5542,17001,331708,93400,Success,middle price
5543,24183,294429,93400,Success,middle price
5544,43885,455870,93400,Success,high price
5545,28607,207915,93400,Success,middle price
5547,46979,176707,93400,Success,low price
5548,25573,382355,93400,Success,high price
5549,41434,85884,93400,Success,low price
5550,8306,333214,93400,Success,middle price
5551,35652,236376,93400,Success,middle price
5552,6572,154335,164335,Success,low price
5553,25863,315825,164335,Success,middle price
5554,7394,113359,164335,Success,low price
5556,36487,185253,164335,Success,middle price
5558,23908,302942,164335,Success,middle price
5559,57467,316741,164335,Success,middle price
5560,21964,237839,164335,Success,middle price
5561,5928,356374,164335,Success,high price
5562,47322,355930,164335,Success,high price
5564,18001,72190,75865,Success,low price
5567,2334,443409,450657,Success,high price
5568,36233,423263,450657,Success,high price
5570,57256,549150,488031,Success,high price
5571,20706,322188,488031,Success,middle price
5572,33212,357903,1078709,Success,high price
5573,21995,308486,311231,Success,middle price
5574,15291,406153,311231,Success,high price
5575,55648,201877,311231,Success,middle price
5576,11261,513985,311231,Success,high price
5577,8986,245827,311231,Success,middle price
5578,42140,146448,311231,Success,low price
5579,51055,114212,117133,Success,low price
5580,34646,158090,117133,Success,low price
5582,38784,321015,117133,Success,middle price
5583,54393,402146,117133,Success,high price
5584,56966,195419,117133,Success,middle price
5585,18476,198544,245215,Success,middle price
5586,47279,196001,245215,Success,middle price
5587,24252,360392,245215,Success,high price
5589,17752,275082,341286,Failed,middle price
5590,10449,60128,341286,Failed,low price
5591,1657,229541,341286,Failed,middle price
5592,7181,375083,379991,Success,high price
5593,19248,261485,266801,Success,middle price
5596,19767,180678,1848849,Success,low price
5597,51377,350660,1848849,Success,high price
5598,6349,117501,1848849,Success,low price
5599,34901,307720,317720,Success,middle price
5600,11888,152276,317720,Success,low price
5601,20062,231049,693147,Success,middle price
5603,4432,317098,3532386,Success,middle price
5604,2372,217875,3532386,Success,middle price
5605,2659,270429,3532386,Success,middle price
5606,39586,104403,3532386,Success,low price
5607,32744,305609,3532386,Success,middle price
5608,33100,424982,3532386,Success,high price
5610,36615,243906,666179,Success,middle price
5611,24468,137322,666179,Success,low price
5612,59655,444370,449370,Success,high price
5613,45583,280456,449370,Success,middle price
5614,18933,227141,237141,Success,middle price
5615,3575,155163,237141,Success,low price
5616,16158,304882,237141,Success,middle price
5617,38446,205809,237141,Success,middle price
5618,9085,483717,237141,Success,high price
5619,26703,184530,237141,Success,middle price
5620,9920,466962,237141,Success,high price
5623,18672,491602,237141,Success,high price
5624,41695,250023,260023,Success,middle price
5625,54132,176004,260023,Success,low price
5626,6644,417447,260023,Success,high price
5627,25615,257499,267499,Success,middle price
5628,18547,203657,267499,Success,middle price
5629,5582,331847,337104,Success,middle price
5630,7329,340826,337104,Success,high price
5631,12982,332045,3320450,Success,middle price
5632,41822,430527,3320450,Success,high price
5633,54120,348325,3320450,Success,high price
5634,45662,149681,159681,Success,low price
5635,53123,133452,143452,Success,low price
5636,55626,229610,143452,Success,middle price
5637,33160,179250,189250,Success,low price
5638,32807,160206,189250,Success,low price
5639,46525,171095,178914,Success,low price
5640,33114,254965,178914,Success,middle price
5641,3317,187241,187241,Success,middle price
5643,2219,285044,187241,Success,middle price
5644,45823,343663,187241,Success,high price
5645,25379,163550,173550,Failed,low price
5646,27044,271587,173550,Failed,middle price
5647,15892,385585,431045,Success,high price
5648,57490,296471,431045,Success,middle price
5649,47160,226232,231704,Success,middle price
5650,51949,147469,157469,Success,low price
5651,7942,178110,188034,Success,low price
5652,44746,230154,188034,Success,middle price
5653,36914,117428,112303,Success,low price
5654,4504,326993,336993,Success,middle price
5655,4507,184558,336993,Success,middle price
5656,34074,201011,336993,Success,middle price
5657,48328,614745,336993,Success,high price
5658,46325,460615,336993,Success,high price
5659,1789,276755,336993,Success,middle price
5660,50761,252062,262062,Success,middle price
5661,40774,163742,262062,Success,low price
5662,11955,481967,262062,Success,high price
5663,18952,342854,342854,Success,high price
5664,17632,84384,163980,Success,low price
5666,7077,204013,163980,Success,middle price
5667,38141,177960,163980,Success,low price
5668,32518,379634,163980,Success,high price
5669,35148,433743,163980,Success,high price
5671,38135,395537,801074,Failed,high price
5673,47320,397735,1210646,Success,high price
5674,48456,174748,1210646,Success,low price
5675,39865,230428,1210646,Success,middle price
5676,28675,196253,208757,Failed,middle price
5677,35475,310827,208757,Failed,middle price
5678,5873,204787,208757,Failed,middle price
5680,53649,650080,208757,Failed,high price
5681,59326,269809,208757,Failed,middle price
5684,20035,487705,103978,Success,high price
5685,33106,267225,103978,Success,middle price
5686,52230,208981,208981,Success,middle price
5687,11824,187336,208981,Success,middle price
5688,28050,390179,1170537,Success,high price
5689,41256,132530,142530,Success,low price
5690,12257,247247,262247,Success,middle price
5692,13532,218414,262247,Success,middle price
5695,41670,398709,2556682,Success,high price
5696,47501,215635,2556682,Success,middle price
5697,26647,148207,2556682,Success,low price
5700,15223,174987,2556682,Success,low price
5701,45344,128255,128255,Success,low price
5702,46447,422281,1272523,Success,high price
5705,2399,83367,184994,Success,low price
5706,26552,278724,184994,Success,middle price
5708,11808,349117,1411468,Success,high price
5709,38745,363776,1411468,Success,high price
5710,17814,267650,1411468,Success,middle price
5711,25423,419535,1411468,Success,high price
5712,15709,216701,1411468,Success,middle price
5713,13002,531956,1411468,Success,high price
5715,14401,210308,1411468,Success,middle price
5717,2096,310359,310359,Success,middle price
5718,32263,210404,220404,Success,middle price
5719,15066,287626,220404,Success,middle price
5720,7737,164675,169028,Success,low price
5722,2382,414744,966038,Success,high price
5723,37973,263138,966038,Success,middle price
5724,28893,143138,966038,Success,low price
5725,3235,135018,966038,Success,low price
5726,49594,234277,1415662,Success,middle price
5728,1623,240103,1415662,Success,middle price
5729,9113,253310,1783170,Success,middle price
5730,1804,411443,421443,Success,high price
5731,36147,191326,196326,Success,middle price
5733,2704,286565,196326,Success,middle price
5734,51619,346702,356702,Success,high price
5736,36817,273355,2610698,Success,middle price
5737,58234,181430,2610698,Success,middle price
5738,18273,331613,2610698,Success,middle price
5740,37407,225637,677728,Success,middle price
5741,12706,198780,677728,Success,middle price
5742,9216,276963,677728,Success,middle price
5743,28609,156481,156481,Success,low price
5744,36536,335612,156481,Success,high price
5745,54342,128575,134013,Success,low price
5746,39258,239749,134013,Success,middle price
5747,38142,180063,134013,Success,low price
5748,16123,135980,145980,Success,low price
5750,48656,178983,367966,Success,low price
5751,20441,350383,360383,Success,high price
5752,21435,665079,360383,Success,high price
5753,19944,378891,360383,Success,high price
5755,18195,107380,774410,Success,low price
5756,13320,275702,774410,Success,middle price
